ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-06-24 12:46:08.924238,-57.304478340126046,-66.38352762642955,-47.86370427434936,-57.304478340126046,-57.304478340126046,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478340126046
2024-06-24 12:46:08.924966,-57.30447833283185,-66.70742248418112,-48.06428904421848,-57.30447833283185,-57.30447833283185,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447833283185
2024-06-24 12:46:08.925592,-57.30447832655965,-67.17128348561742,-48.20987619859654,-57.30447832655965,-57.30447832655965,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447832655965
2024-06-24 12:46:08.926204,-57.30447832042771,-66.78955132818473,-48.481385105724875,-57.30447832042771,-57.30447832042771,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447832042771
2024-06-24 12:46:08.926774,-57.30447831471659,-67.18900952207707,-48.067549463542086,-57.30447831471659,-57.30447831471659,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447831471659
2024-06-24 12:46:08.927743,-57.304478305007684,-65.96521911547768,-48.30514772205237,-57.304478305007684,-57.304478305007684,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478305007684
2024-06-24 12:46:08.928288,-57.304478299547064,-66.80885980369203,-48.15881668540015,-57.304478299547064,-57.304478299547064,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478299547064
2024-06-24 12:46:08.928791,-57.304478294507255,-66.66734061010415,-47.148829571250346,-57.304478294507255,-57.304478294507255,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478294507255
2024-06-24 12:46:08.929310,-57.30447828930713,-66.27263430181621,-47.892045654698926,-57.30447828930713,-57.30447828930713,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447828930713
2024-06-24 12:46:08.929834,-57.304478284056906,-66.66474075763146,-47.509849456176894,-57.304478284056906,-57.304478284056906,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478284056906
2024-06-24 12:46:08.930331,-57.304478279077216,-67.0281360530319,-47.798326488204225,-57.304478279077216,-57.304478279077216,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478279077216
2024-06-24 12:46:08.930748,-57.30447827489909,-67.40560484308577,-48.90707917373492,-57.30447827489909,-57.30447827489909,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447827489909
2024-06-24 12:46:08.931147,-57.3044782709013,-67.65728926823967,-48.22753938116855,-57.3044782709013,-57.3044782709013,0.0,0.0,0.0,0.0,0.0,0.0,-57.3044782709013
2024-06-24 12:46:08.931611,-57.30447826625226,-67.29305615361531,-48.371685533589,-57.30447826625226,-57.30447826625226,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447826625226
2024-06-24 12:46:08.932057,-57.30447826178355,-66.64093104313031,-48.04566251096002,-57.30447826178355,-57.30447826178355,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447826178355
2024-06-24 12:46:08.932521,-57.30447825713451,-66.77441999635619,-47.92683645887703,-57.30447825713451,-57.30447825713451,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447825713451
2024-06-24 12:46:08.933058,-57.304478251754034,-66.34504318772642,-46.92776657446195,-57.304478251754034,-57.304478251754034,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478251754034
2024-06-24 12:46:08.933600,-57.30447824632346,-66.74958639313515,-47.87475702523671,-57.30447824632346,-57.30447824632346,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447824632346
2024-06-24 12:46:08.934141,-57.304478240902895,-66.40321404065499,-48.15153694169432,-57.304478240902895,-57.304478240902895,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478240902895
2024-06-24 12:46:08.934676,-57.30447823554245,-67.04989544439631,-48.37924685820741,-57.30447823554245,-57.30447823554245,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447823554245
2024-06-24 12:46:08.935217,-57.30447823012189,-65.9549344344536,-47.57151646089119,-57.30447823012189,-57.30447823012189,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447823012189
2024-06-24 12:46:08.935716,-57.30447822512214,-67.03376426654759,-47.96036089200439,-57.30447822512214,-57.30447822512214,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447822512214
2024-06-24 12:46:08.936200,-57.304478220272685,-67.52149270079151,-48.61636532720708,-57.304478220272685,-57.304478220272685,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478220272685
2024-06-24 12:46:08.936651,-57.304478215753875,-66.35300680564441,-48.07007103805539,-57.304478215753875,-57.304478215753875,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478215753875
2024-06-24 12:46:08.937092,-57.304478211335265,-66.65170078531582,-48.08378172161158,-57.304478211335265,-57.304478211335265,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478211335265
2024-06-24 12:46:08.937497,-57.30447820727735,-67.39482429005342,-47.98390077652573,-57.30447820727735,-57.30447820727735,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447820727735
2024-06-24 12:46:08.937914,-57.30447820309921,-65.92796820852277,-47.36347122982619,-57.30447820309921,-57.30447820309921,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447820309921
2024-06-24 12:46:08.938396,-57.3044781982698,-66.57072412882204,-47.84391083575374,-57.3044781982698,-57.3044781982698,0.0,0.0,0.0,0.0,0.0,0.0,-57.3044781982698
2024-06-24 12:46:08.938946,-57.304478192759056,-66.91617441151449,-47.39217853765979,-57.304478192759056,-57.304478192759056,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478192759056
2024-06-24 12:46:08.939422,-57.30447818798976,-66.01436416326017,-48.09568839570468,-57.30447818798976,-57.30447818798976,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447818798976
2024-06-24 12:46:08.939871,-57.30447818349099,-66.62307868646816,-47.84772268456201,-57.30447818349099,-57.30447818349099,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447818349099
2024-06-24 12:46:08.940312,-57.304478179072376,-66.83566146945064,-47.18580529189254,-57.304478179072376,-57.304478179072376,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478179072376
2024-06-24 12:46:08.940756,-57.30447817462371,-66.73041237053295,-48.48551700432898,-57.30447817462371,-57.30447817462371,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447817462371
2024-06-24 12:46:08.941213,-57.30447817004478,-66.7082071785029,-48.20566324478228,-57.30447817004478,-57.30447817004478,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447817004478
2024-06-24 12:46:08.941715,-57.30447816501498,-66.27539360248902,-47.71860994598191,-57.30447816501498,-57.30447816501498,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447816501498
2024-06-24 12:46:08.942171,-57.30447816044607,-66.6749348868231,-48.207655137097426,-57.30447816044607,-57.30447816044607,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447816044607
2024-06-24 12:46:08.942604,-57.30447815610761,-66.1081266124786,-48.06285527503862,-57.30447815610761,-57.30447815610761,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447815610761
2024-06-24 12:46:08.943012,-57.30447815201965,-66.45615157783625,-48.197855714847144,-57.30447815201965,-57.30447815201965,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447815201965
2024-06-24 12:46:08.943433,-57.304478147801426,-67.03790058753752,-47.59561955759073,-57.304478147801426,-57.304478147801426,0.0,0.0,0.0,0.0,0.0,0.0,-57.304478147801426
2024-06-24 12:46:08.943841,-57.30447814371345,-66.40719130972354,-47.68669457873978,-57.30447814371345,-57.30447814371345,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447814371345
2024-06-24 12:46:08.944245,-57.30447813966556,-66.7286118189214,-48.319378473041986,-57.30447813966556,-57.30447813966556,0.0,0.0,0.0,0.0,0.0,0.0,-57.30447813966556
2024-06-24 12:56:24.588914,-57.29830966929124,-66.8577711605856,-48.44375360114214,-57.29830966929124,-57.29830966929124,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830966929124
2024-06-24 12:56:24.590775,-57.2983096506449,-66.58755438474576,-47.79636101365607,-57.2983096506449,-57.2983096506449,0.0,0.0,0.0,0.0,0.0,0.0,-57.2983096506449
2024-06-24 12:56:24.591303,-57.298309645354585,-67.00069254368869,-46.99234991069112,-57.298309645354585,-57.298309645354585,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309645354585
2024-06-24 12:56:24.591796,-57.298309640414956,-66.54433092485056,-47.72968632230331,-57.298309640414956,-57.298309640414956,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309640414956
2024-06-24 12:56:24.592220,-57.29830963616668,-66.45232456188187,-48.02368363575128,-57.29830963616668,-57.29830963616668,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830963616668
2024-06-24 12:56:24.592697,-57.29830963138736,-66.81712769633711,-47.874731910216504,-57.29830963138736,-57.29830963138736,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830963138736
2024-06-24 12:56:24.593168,-57.29830962666816,-65.97560032555378,-48.342766172707,-57.29830962666816,-57.29830962666816,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830962666816
2024-06-24 12:56:24.593636,-57.29830962197902,-66.85193378550004,-48.000648497232405,-57.29830962197902,-57.29830962197902,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830962197902
2024-06-24 12:56:24.594056,-57.29830961777082,-66.59325133665824,-47.84767824543893,-57.29830961777082,-57.29830961777082,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830961777082
2024-06-24 12:56:24.594472,-57.298309613602655,-66.63080697748097,-47.703036504044036,-57.298309613602655,-57.298309613602655,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309613602655
2024-06-24 12:56:24.594903,-57.29830960928418,-66.77127215373089,-47.65187918950911,-57.29830960928418,-57.29830960928418,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830960928418
2024-06-24 12:56:24.595318,-57.298309605126036,-66.59465343352025,-48.1855136206867,-57.298309605126036,-57.298309605126036,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309605126036
2024-06-24 12:56:24.595735,-57.29830960094784,-66.67793312078112,-48.11061959413011,-57.29830960094784,-57.29830960094784,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830960094784
2024-06-24 12:56:24.596247,-57.298309595817784,-66.19089567428654,-47.58727326958062,-57.298309595817784,-57.298309595817784,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309595817784
2024-06-24 12:56:24.597311,-57.298309585156886,-66.42164691330282,-47.24462186459342,-57.298309585156886,-57.298309585156886,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309585156886
2024-06-24 12:56:24.597836,-57.298309579896575,-66.52893098119384,-48.23295728820785,-57.298309579896575,-57.298309579896575,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309579896575
2024-06-24 12:56:24.598291,-57.29830957533764,-66.45839164923323,-47.42146403130556,-57.29830957533764,-57.29830957533764,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830957533764
2024-06-24 12:56:24.598729,-57.29830957094903,-66.7305549701309,-47.852929737349285,-57.29830957094903,-57.29830957094903,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830957094903
2024-06-24 12:56:24.599179,-57.29830956644019,-66.54394017617379,-47.89338616112626,-57.29830956644019,-57.29830956644019,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830956644019
2024-06-24 12:56:24.599620,-57.29830956202153,-66.47406876107434,-47.7655506012065,-57.29830956202153,-57.29830956202153,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830956202153
2024-06-24 12:56:24.600052,-57.29830955769304,-67.12758732485155,-47.95505843467058,-57.29830955769304,-57.29830955769304,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830955769304
2024-06-24 12:56:24.600481,-57.29830955339462,-67.36975564964246,-49.088677236918436,-57.29830955339462,-57.29830955339462,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830955339462
2024-06-24 12:56:24.600908,-57.298309549116226,-66.50687711348417,-47.68197613712624,-57.298309549116226,-57.298309549116226,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309549116226
2024-06-24 12:56:24.601359,-57.298309544597366,-66.45201710324676,-47.97699442256304,-57.298309544597366,-57.298309544597366,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309544597366
2024-06-24 12:56:24.601799,-57.29830954018873,-66.15650233419548,-48.3334530043958,-57.29830954018873,-57.29830954018873,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830954018873
2024-06-24 12:56:24.602244,-57.298309535729985,-67.01475370257283,-48.45782108536889,-57.298309535729985,-57.298309535729985,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309535729985
2024-06-24 12:56:24.602689,-57.298309531271244,-66.7083282911254,-48.26953445711394,-57.298309531271244,-57.298309531271244,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309531271244
2024-06-24 12:56:24.603119,-57.2983095269628,-67.15955976473691,-47.74703636554963,-57.2983095269628,-57.2983095269628,0.0,0.0,0.0,0.0,0.0,0.0,-57.2983095269628
2024-06-24 12:56:24.603565,-57.29830952249404,-66.50052172261817,-47.47720869013426,-57.29830952249404,-57.29830952249404,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830952249404
2024-06-24 12:56:24.603994,-57.29830951819561,-66.3896026250884,-47.541028400185425,-57.29830951819561,-57.29830951819561,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830951819561
2024-06-24 12:56:24.604424,-57.29830951388716,-66.84643442612456,-47.59029604536349,-57.29830951388716,-57.29830951388716,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830951388716
2024-06-24 12:56:24.604849,-57.298309509628815,-66.36637382702712,-48.07508735566714,-57.298309509628815,-57.298309509628815,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309509628815
2024-06-24 12:56:24.605295,-57.298309505160056,-66.83533342258634,-48.10126632506381,-57.298309505160056,-57.298309505160056,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309505160056
2024-06-24 12:56:24.605772,-57.29830950038069,-66.85488364509501,-48.27034181065818,-57.29830950038069,-57.29830950038069,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830950038069
2024-06-24 12:56:24.606273,-57.29830949536084,-66.44430950620924,-48.30873382040264,-57.29830949536084,-57.29830949536084,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830949536084
2024-06-24 12:56:24.606702,-57.29830949106242,-67.45168370138688,-48.233760917572525,-57.29830949106242,-57.29830949106242,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830949106242
2024-06-24 12:56:24.607131,-57.29830948676399,-66.53029210349104,-48.6505194517411,-57.29830948676399,-57.29830948676399,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830948676399
2024-06-24 12:56:24.607561,-57.29830948245555,-65.867923497074,-48.41246722783358,-57.29830948245555,-57.29830948245555,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830948245555
2024-06-24 12:56:24.608015,-57.29830947790663,-67.16528451316228,-48.00072364992821,-57.29830947790663,-57.29830947790663,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830947790663
2024-06-24 12:56:24.608434,-57.29830947370839,-66.78092841149476,-48.23561344636493,-57.29830947370839,-57.29830947370839,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830947370839
2024-06-24 12:56:24.608862,-57.29830946941999,-66.66278432715379,-47.82925907040721,-57.29830946941999,-57.29830946941999,0.0,0.0,0.0,0.0,0.0,0.0,-57.29830946941999
2024-06-24 12:56:24.609307,-57.298309464961285,-66.45675040161711,-47.86367957791897,-57.298309464961285,-57.298309464961285,0.0,0.0,0.0,0.0,0.0,0.0,-57.298309464961285
2024-06-24 13:06:50.461816,-57.2920386989038,-66.51086292022667,-47.95988520225415,-57.2920386989038,-57.2920386989038,0.0,0.0,0.0,0.0,0.0,0.0,-57.2920386989038
2024-06-24 13:06:50.463870,-57.29203867832363,-66.88648412466884,-47.95470141758194,-57.29203867832363,-57.29203867832363,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203867832363
2024-06-24 13:06:50.464380,-57.29203867321365,-66.52315382679582,-47.30857937754703,-57.29203867321365,-57.29203867321365,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203867321365
2024-06-24 13:06:50.464926,-57.29203866774298,-67.47934905358697,-48.04486816032534,-57.29203866774298,-57.29203866774298,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203866774298
2024-06-24 13:06:50.465446,-57.2920386625328,-66.53187602617291,-47.790939666342766,-57.2920386625328,-57.2920386625328,0.0,0.0,0.0,0.0,0.0,0.0,-57.2920386625328
2024-06-24 13:06:50.465905,-57.29203865793383,-66.59333239424589,-48.19531881382507,-57.29203865793383,-57.29203865793383,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203865793383
2024-06-24 13:06:50.466353,-57.29203865344507,-66.59929969777536,-47.29068745403678,-57.29203865344507,-57.29203865344507,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203865344507
2024-06-24 13:06:50.466770,-57.29203864926691,-66.76527458290275,-47.81606593989488,-57.29203864926691,-57.29203864926691,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203864926691
2024-06-24 13:06:50.467222,-57.292038644738064,-66.3422876366223,-47.56441918804125,-57.292038644738064,-57.292038644738064,0.0,0.0,0.0,0.0,0.0,0.0,-57.292038644738064
2024-06-24 13:06:50.467626,-57.292038640690166,-66.68001125076036,-47.84850653072639,-57.292038640690166,-57.292038640690166,0.0,0.0,0.0,0.0,0.0,0.0,-57.292038640690166
2024-06-24 13:06:50.468009,-57.29203863685267,-66.26429856697361,-47.8879840010425,-57.29203863685267,-57.29203863685267,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203863685267
2024-06-24 13:06:50.468383,-57.29203863310536,-66.97805186042751,-48.0378601209243,-57.29203863310536,-57.29203863310536,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203863310536
2024-06-24 13:06:50.468779,-57.29203862913762,-66.30960813387293,-47.67590943863279,-57.29203862913762,-57.29203862913762,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203862913762
2024-06-24 13:06:50.469167,-57.29203862525003,-67.25005769051397,-47.49479964241139,-57.29203862525003,-57.29203862525003,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203862525003
2024-06-24 13:06:50.469565,-57.29203862126224,-67.17993193788502,-47.56130261499069,-57.29203862126224,-57.29203862126224,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203862126224
2024-06-24 13:06:50.470633,-57.29203861056135,-66.75300160802004,-47.78527200301728,-57.29203861056135,-57.29203861056135,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203861056135
2024-06-24 13:06:50.471165,-57.29203860523094,-66.27993491338775,-47.622983097379944,-57.29203860523094,-57.29203860523094,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203860523094
2024-06-24 13:06:50.471669,-57.29203860018109,-66.8718162420526,-47.727484081078465,-57.29203860018109,-57.29203860018109,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203860018109
2024-06-24 13:06:50.472116,-57.29203859570235,-66.96708809891857,-47.796778049065594,-57.29203859570235,-57.29203859570235,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203859570235
2024-06-24 13:06:50.472553,-57.2920385913238,-67.69191557716971,-48.21688587037088,-57.2920385913238,-57.2920385913238,0.0,0.0,0.0,0.0,0.0,0.0,-57.2920385913238
2024-06-24 13:06:50.473077,-57.292038586073545,-66.84458869538297,-48.025200515271834,-57.292038586073545,-57.292038586073545,0.0,0.0,0.0,0.0,0.0,0.0,-57.292038586073545
2024-06-24 13:06:50.473540,-57.2920385814345,-67.23513356712243,-47.76728619069673,-57.2920385814345,-57.2920385814345,0.0,0.0,0.0,0.0,0.0,0.0,-57.2920385814345
2024-06-24 13:06:50.473950,-57.29203857732647,-66.01635045009799,-47.90217885447308,-57.29203857732647,-57.29203857732647,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203857732647
2024-06-24 13:06:50.474335,-57.29203857346895,-66.36850354516719,-47.92876575658714,-57.29203857346895,-57.29203857346895,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203857346895
2024-06-24 13:06:50.474724,-57.29203856957134,-66.7576960062275,-48.611463280427664,-57.29203856957134,-57.29203856957134,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203856957134
2024-06-24 13:06:50.475111,-57.29203856569377,-67.14210994743999,-48.252090000902385,-57.29203856569377,-57.29203856569377,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203856569377
2024-06-24 13:06:50.475521,-57.29203856158574,-66.73339723387389,-48.19692401789371,-57.29203856158574,-57.29203856158574,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203856158574
2024-06-24 13:06:50.475894,-57.29203855784846,-66.46437382421585,-48.39319232080256,-57.29203855784846,-57.29203855784846,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203855784846
2024-06-24 13:06:50.476279,-57.29203855399093,-66.94673466396706,-47.630393509927565,-57.29203855399093,-57.29203855399093,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203855399093
2024-06-24 13:06:50.476724,-57.29203854953222,-65.915675578148,-47.438992506936515,-57.29203854953222,-57.29203854953222,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203854953222
2024-06-24 13:06:50.477167,-57.292038545093554,-66.26478124161407,-48.440015270339465,-57.292038545093554,-57.292038545093554,0.0,0.0,0.0,0.0,0.0,0.0,-57.292038545093554
2024-06-24 13:06:50.477620,-57.29203854055468,-66.72796862155626,-47.65137922284001,-57.29203854055468,-57.29203854055468,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203854055468
2024-06-24 13:06:50.478058,-57.2920385361661,-66.82028097368384,-47.90300556636159,-57.2920385361661,-57.2920385361661,0.0,0.0,0.0,0.0,0.0,0.0,-57.2920385361661
2024-06-24 13:06:50.478491,-57.292038531827615,-66.65470807745243,-48.22963629301358,-57.292038531827615,-57.292038531827615,0.0,0.0,0.0,0.0,0.0,0.0,-57.292038531827615
2024-06-24 13:06:50.478922,-57.29203852750917,-66.92948057639417,-48.20730513072683,-57.29203852750917,-57.29203852750917,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203852750917
2024-06-24 13:06:50.479363,-57.29203852309053,-66.8362751902142,-48.15285269492323,-57.29203852309053,-57.29203852309053,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203852309053
2024-06-24 13:06:50.479760,-57.29203851911276,-66.98705707023743,-47.56862559117181,-57.29203851911276,-57.29203851911276,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203851911276
2024-06-24 13:06:50.480139,-57.29203851531533,-66.00489067649299,-47.70778728742249,-57.29203851531533,-57.29203851531533,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203851531533
2024-06-24 13:06:50.480515,-57.29203851154796,-66.43385034094305,-47.98206899332,-57.29203851154796,-57.29203851154796,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203851154796
2024-06-24 13:06:50.480894,-57.29203850775054,-66.75842564664781,-48.033399461028175,-57.29203850775054,-57.29203850775054,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203850775054
2024-06-24 13:06:50.481293,-57.29203850375272,-66.63728790355985,-48.71299515550704,-57.29203850375272,-57.29203850375272,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203850375272
2024-06-24 13:06:50.481686,-57.29203849981503,-67.86036252960083,-47.935786781938674,-57.29203849981503,-57.29203849981503,0.0,0.0,0.0,0.0,0.0,0.0,-57.29203849981503
2024-06-24 13:17:06.094837,-57.28587030785672,-67.20933288308427,-48.016873561581654,-57.28587030785672,-57.28587030785672,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587030785672
2024-06-24 13:17:06.096912,-57.285870287066075,-66.99289123200859,-47.95283659841557,-57.285870287066075,-57.285870287066075,0.0,0.0,0.0,0.0,0.0,0.0,-57.285870287066075
2024-06-24 13:17:06.097459,-57.28587028158536,-66.74141500594182,-47.46768026690529,-57.28587028158536,-57.28587028158536,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587028158536
2024-06-24 13:17:06.097971,-57.28587027645533,-67.03070306521364,-48.401220312163254,-57.28587027645533,-57.28587027645533,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587027645533
2024-06-24 13:17:06.098483,-57.285870271325294,-66.9367396476707,-48.42354661118467,-57.285870271325294,-57.285870271325294,0.0,0.0,0.0,0.0,0.0,0.0,-57.285870271325294
2024-06-24 13:17:06.098930,-57.28587026684654,-66.66092667063968,-47.92770530046925,-57.28587026684654,-57.28587026684654,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587026684654
2024-06-24 13:17:06.099340,-57.2858702627385,-66.81247584605647,-47.7841068305985,-57.2858702627385,-57.2858702627385,0.0,0.0,0.0,0.0,0.0,0.0,-57.2858702627385
2024-06-24 13:17:06.099729,-57.28587025884089,-66.73486556034904,-47.826413802393375,-57.28587025884089,-57.28587025884089,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587025884089
2024-06-24 13:17:06.100133,-57.28587025479297,-66.9839454162503,-48.22079498694172,-57.28587025479297,-57.28587025479297,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587025479297
2024-06-24 13:17:06.100530,-57.285870250815194,-66.76794907948936,-48.08313014686695,-57.285870250815194,-57.285870250815194,0.0,0.0,0.0,0.0,0.0,0.0,-57.285870250815194
2024-06-24 13:17:06.100950,-57.28587024660696,-66.7162677929909,-47.987167515845314,-57.28587024660696,-57.28587024660696,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587024660696
2024-06-24 13:17:06.101437,-57.28587024172742,-66.40081349210215,-48.36738403245809,-57.28587024172742,-57.28587024172742,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587024172742
2024-06-24 13:17:06.101915,-57.28587023693805,-66.49052703523132,-48.25123886177474,-57.28587023693805,-57.28587023693805,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587023693805
2024-06-24 13:17:06.102376,-57.28587023231903,-66.3308117258657,-47.178432022498406,-57.28587023231903,-57.28587023231903,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587023231903
2024-06-24 13:17:06.102835,-57.28587022772003,-67.31086953564308,-47.792011899503606,-57.28587022772003,-57.28587022772003,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587022772003
2024-06-24 13:17:06.103941,-57.28587021663837,-67.46253689836064,-48.41815672870709,-57.28587021663837,-57.28587021663837,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587021663837
2024-06-24 13:17:06.104544,-57.28587021059655,-66.52287687010636,-47.68536646853633,-57.28587021059655,-57.28587021059655,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587021059655
2024-06-24 13:17:06.105071,-57.285870205316236,-66.8734136323043,-48.26262050393739,-57.285870205316236,-57.285870205316236,0.0,0.0,0.0,0.0,0.0,0.0,-57.285870205316236
2024-06-24 13:17:06.105577,-57.285870200246315,-67.19049938370296,-47.662936291591876,-57.285870200246315,-57.285870200246315,0.0,0.0,0.0,0.0,0.0,0.0,-57.285870200246315
2024-06-24 13:17:06.106032,-57.28587019568741,-67.55558362552917,-48.1792699823121,-57.28587019568741,-57.28587019568741,0.0,0.0,0.0,0.0,0.0,0.0,-57.28587019568741
2024-06-24 13:17:06.106466,-57.2858701913389,-66.64633899836261,-48.05192195048934,-57.2858701913389,-57.2858701913389,0.0,0.0,0.0,0.0,0.0,0.0,-57.2858701913389
2024-06-24 13:17:06.106934,-57.285870186649724,-66.76432516403618,-48.307134084721056,-57.285870186649724,-57.285870186649724,0.0,0.0,0.0,0.0,0.0,0.0,-57.285870186649724
2024-06-24 13:17:06.107389,-57.2858701820908,-66.7669239909796,-47.70310064700722,-57.2858701820908,-57.2858701820908,0.0,0.0,0.0,0.0,0.0,0.0,-57.2858701820908
